dataset,sample_index,stream_step,progress_ratio,rolling_clip_acc,rolling_tda_acc,rolling_freetta_acc,rolling_clip_confidence,rolling_tda_confidence,rolling_freetta_confidence,rolling_clip_entropy,rolling_tda_entropy,rolling_freetta_entropy,rolling_tda_vs_clip,rolling_freetta_vs_clip,rolling_freetta_vs_tda
eurosat,26,26,0.0033333333333333335,0.5925925925925926,0.5555555555555556,0.7037037037037037,0.10249855948819055,0.8732742645122387,0.10297601476863578,2.302393816135548,0.39891097060064096,2.3023205156679505,-0.03703703703703698,0.11111111111111116,0.14814814814814814
eurosat,27,27,0.0034567901234567903,0.5714285714285714,0.5357142857142857,0.7142857142857143,0.10244596616498061,0.8644183831555503,0.1029096684817757,2.3023994054113115,0.4243322163830661,2.3023283907345364,-0.0357142857142857,0.1428571428571429,0.1785714285714286
eurosat,28,28,0.003580246913580247,0.5517241379310345,0.5517241379310345,0.6896551724137931,0.102466630781519,0.8676634122585428,0.10294053575088238,2.3023953684445084,0.4159401465088916,2.302323004295086,0.0,0.13793103448275867,0.13793103448275867
eurosat,29,29,0.003703703703703704,0.5666666666666667,0.5666666666666667,0.7,0.10246533304452896,0.8708703656991322,0.10294282709558805,2.302398117383321,0.4088773404568201,2.302326456705729,0.0,0.1333333333333333,0.1333333333333333
eurosat,30,30,0.0038271604938271606,0.5806451612903226,0.5806451612903226,0.7096774193548387,0.10251725441025149,0.8747722487295827,0.10300761629496852,2.3023918751747376,0.3974249516773383,2.3023178654332317,0.0,0.12903225806451613,0.12903225806451613
eurosat,31,31,0.003950617283950617,0.5625,0.5625,0.6875,0.10247555398382246,0.8618571944534779,0.10295988596044481,2.3023960515856743,0.4190426915893113,2.3023234754800797,0.0,0.125,0.125
eurosat,32,32,0.004074074074074074,0.5454545454545454,0.5454545454545454,0.696969696969697,0.10246937022064671,0.8644644943150607,0.10294525257565758,2.30239783633839,0.41479165807003016,2.3023257327802256,0.0,0.1515151515151516,0.1515151515151516
eurosat,33,33,0.004197530864197531,0.5588235294117647,0.5588235294117647,0.7058823529411765,0.1024742268902414,0.8619966086219338,0.10295457743546542,2.30239694258746,0.42813171183447324,2.302324589561014,0.0,0.1470588235294118,0.1470588235294118
eurosat,34,34,0.004320987654320987,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.10252022998673575,0.8658137338502067,0.10301207091127124,2.302393456867763,0.41686894350901377,2.3023196288517545,0.0,0.1428571428571429,0.1428571428571429
eurosat,35,35,0.0044444444444444444,0.5833333333333334,0.5833333333333334,0.7222222222222222,0.10254930270214875,0.8694897923204634,0.10304882480866379,2.302394072214762,0.40570188458675854,2.302320182323456,0.0,0.13888888888888884,0.13888888888888884
eurosat,36,36,0.004567901234567902,0.5675675675675675,0.5675675675675675,0.7027027027027027,0.10249495586833439,0.8671442705231744,0.10297926052196606,2.3023991004840747,0.4197438606949888,2.3023272076168575,0.0,0.1351351351351352,0.1351351351351352
eurosat,37,37,0.004691358024691358,0.5789473684210527,0.5789473684210527,0.7105263157894737,0.10253879369089478,0.8705731300931228,0.10303343989347157,2.3023951932003626,0.4092124405471718,2.3023218355680766,0.0,0.13157894736842102,0.13157894736842102
eurosat,38,38,0.004814814814814815,0.5641025641025641,0.5641025641025641,0.6923076923076923,0.10250960672513032,0.8703245490025251,0.10298955746186085,2.3023994274628468,0.4155930894888185,2.3023279080024133,0.0,0.1282051282051282,0.1282051282051282
eurosat,39,39,0.0049382716049382715,0.575,0.575,0.7,0.10256861113011836,0.8735471233725548,0.10306202322244644,2.302396261692047,0.405375790992548,2.3023231625556946,0.0,0.125,0.125
eurosat,40,40,0.005061728395061729,0.5853658536585366,0.5609756097560976,0.7073170731707317,0.1025699760492255,0.8613800297423106,0.10306700573461812,2.3023960997418658,0.4298560739524674,2.302322754045812,-0.024390243902438935,0.12195121951219512,0.14634146341463405
eurosat,41,41,0.005185185185185185,0.5714285714285714,0.5476190476190477,0.6904761904761905,0.10255019757009688,0.8640170686301731,0.10303488356016931,2.3023998453503562,0.4235054840163294,2.3023279791786555,-0.023809523809523725,0.11904761904761907,0.1428571428571428
eurosat,42,42,0.005308641975308642,0.5813953488372093,0.5581395348837209,0.6976744186046512,0.10256449600984884,0.8667253429113433,0.10305424450441848,2.3024002396783163,0.41648406710889907,2.3023284202398258,-0.023255813953488413,0.11627906976744184,0.13953488372093026
eurosat,43,43,0.005432098765432099,0.5681818181818182,0.5454545454545454,0.6818181818181818,0.10256867026063529,0.8690428862517531,0.10305308465930549,2.3024020845239814,0.411175938344968,2.302331431345506,-0.022727272727272818,0.11363636363636354,0.13636363636363635
eurosat,44,44,0.005555555555555556,0.5555555555555556,0.5333333333333333,0.6666666666666666,0.10254058953788546,0.8606631179650625,0.1030123136109776,2.3024052408006455,0.42564075707212196,2.302335860994127,-0.022222222222222254,0.11111111111111105,0.1333333333333333
eurosat,45,45,0.005679012345679012,0.5652173913043478,0.5434782608695652,0.6739130434782609,0.1025288458103719,0.8605608052533605,0.10300097987055779,2.3024065183556597,0.4305487124701081,2.3023376775824507,-0.021739130434782594,0.10869565217391308,0.13043478260869568
eurosat,46,46,0.005802469135802469,0.574468085106383,0.5531914893617021,0.6808510638297872,0.10255105936146797,0.8627178066588462,0.10302952185590217,2.3024030340478774,0.42577761175925843,2.302333004931186,-0.021276595744680882,0.10638297872340419,0.12765957446808507
eurosat,47,47,0.005925925925925926,0.5833333333333334,0.5416666666666666,0.6875,0.10251534512887399,0.850974648570021,0.10299084149301052,2.302406221628189,0.4547149702175375,2.3023374478022256,-0.04166666666666674,0.10416666666666663,0.14583333333333337
eurosat,48,48,0.006049382716049383,0.5918367346938775,0.5510204081632653,0.6938775510204082,0.10254595337473617,0.8537549698839382,0.10302848201625202,2.30240349866906,0.44696346778786095,2.3023336274283275,-0.04081632653061229,0.10204081632653061,0.1428571428571429
eurosat,49,49,0.006172839506172839,0.6,0.56,0.7,0.10258047595620155,0.8566090613603592,0.10307099297642708,2.3024006366729735,0.4385322871996323,2.30232967376709,-0.039999999999999925,0.09999999999999998,0.1399999999999999
eurosat,50,50,0.006296296296296296,0.58,0.54,0.68,0.10259703263640403,0.8563969320058823,0.10308745145797729,2.3023980712890624,0.4373201862169662,2.302326488494873,-0.039999999999999925,0.10000000000000009,0.14
eurosat,51,51,0.006419753086419753,0.58,0.54,0.68,0.1024948538839817,0.8496865183115005,0.10296410962939262,2.3024039268493652,0.454253385454067,2.302335033416748,-0.039999999999999925,0.10000000000000009,0.14
eurosat,52,52,0.00654320987654321,0.56,0.52,0.66,0.10248175144195557,0.8494672721624374,0.10293572172522544,2.3024101734161375,0.45544732095266227,2.302344741821289,-0.040000000000000036,0.09999999999999998,0.14
eurosat,53,53,0.006666666666666667,0.54,0.5,0.66,0.1024098525941372,0.8386023634672165,0.10284201338887215,2.302418437004089,0.4776686759624863,2.3023569631576537,-0.040000000000000036,0.12,0.16000000000000003
eurosat,54,54,0.006790123456790123,0.54,0.5,0.64,0.10240811869502067,0.8397634905576706,0.10284090235829353,2.3024193096160888,0.4780364521179581,2.302358031272888,-0.040000000000000036,0.09999999999999998,0.14
eurosat,55,55,0.006913580246913581,0.54,0.48,0.64,0.10234939068555832,0.8301000159978866,0.10277079671621323,2.30242693901062,0.4987719734024722,2.3023690366744995,-0.06000000000000005,0.09999999999999998,0.16000000000000003
eurosat,56,56,0.007037037037037037,0.54,0.46,0.64,0.10234555676579475,0.8214647495746612,0.10276643335819244,2.302428274154663,0.5172080095123965,2.302370777130127,-0.08000000000000002,0.09999999999999998,0.18
eurosat,57,57,0.007160493827160494,0.56,0.46,0.64,0.10235931426286697,0.8143160927295685,0.10279218718409538,2.302427291870117,0.5315598709892947,2.302369375228882,-0.10000000000000003,0.07999999999999996,0.18
eurosat,58,58,0.0072839506172839505,0.56,0.46,0.64,0.10240886434912681,0.8214523553848266,0.10284918785095215,2.3024198246002197,0.5120621351909358,2.302359118461609,-0.10000000000000003,0.07999999999999996,0.18
eurosat,59,59,0.007407407407407408,0.54,0.44,0.64,0.10241158664226532,0.8201103460788727,0.1028516073524952,2.3024194478988647,0.5189244898792822,2.302358708381653,-0.10000000000000003,0.09999999999999998,0.2
eurosat,60,60,0.007530864197530864,0.54,0.46,0.64,0.10247609063982964,0.830988667011261,0.102926836758852,2.302411189079285,0.49488280024495906,2.302347502708435,-0.08000000000000002,0.09999999999999998,0.18
eurosat,61,61,0.007654320987654321,0.54,0.46,0.64,0.10246147513389588,0.8253308653831481,0.1029167452454567,2.302413125038147,0.5135200059053022,2.302349910736084,-0.08000000000000002,0.09999999999999998,0.18
eurosat,62,62,0.0077777777777777776,0.54,0.46,0.62,0.102466748803854,0.8246826767921448,0.10292214870452882,2.3024128437042237,0.5159966289636213,2.3023497533798216,-0.08000000000000002,0.07999999999999996,0.15999999999999998
eurosat,63,63,0.007901234567901235,0.54,0.44,0.62,0.10245548397302627,0.8123881536722183,0.10290970668196678,2.302414813041687,0.5472354097303469,2.3023522472381592,-0.10000000000000003,0.07999999999999996,0.18
eurosat,64,64,0.008024691358024692,0.56,0.44,0.64,0.10245846763253212,0.8143172591924668,0.10291327744722366,2.302414197921753,0.5481777377065736,2.3023516225814817,-0.12000000000000005,0.07999999999999996,0.2
eurosat,65,65,0.008148148148148147,0.54,0.42,0.64,0.1024086181819439,0.8097344344854355,0.1028508959710598,2.302419319152832,0.5654376683768351,2.3023588943481443,-0.12000000000000005,0.09999999999999998,0.22000000000000003
eurosat,66,66,0.008271604938271605,0.54,0.42,0.64,0.10241152435541152,0.809609255194664,0.10285380706191063,2.3024186658859254,0.5663347066484857,2.3023581218719484,-0.12000000000000005,0.09999999999999998,0.22000000000000003
eurosat,67,67,0.008395061728395062,0.54,0.42,0.64,0.10240654364228248,0.8017261272668839,0.10284457847476006,2.3024194192886354,0.5827486766420771,2.3023588514328,-0.12000000000000005,0.09999999999999998,0.22000000000000003
eurosat,68,68,0.008518518518518519,0.56,0.44,0.66,0.10244678348302841,0.8010743778944015,0.10290113613009452,2.3024145555496216,0.5859513639949728,2.302352018356323,-0.12000000000000005,0.09999999999999998,0.22000000000000003
eurosat,69,69,0.008641975308641974,0.56,0.44,0.66,0.10247528463602067,0.8027214962244034,0.10293323665857315,2.302410616874695,0.5779294047795702,2.3023468160629275,-0.12000000000000005,0.09999999999999998,0.22000000000000003
eurosat,70,70,0.008765432098765432,0.56,0.44,0.66,0.10251835078001022,0.8042915886640549,0.10298339024186134,2.302406406402588,0.571986449911492,2.30234085559845,-0.12000000000000005,0.09999999999999998,0.22000000000000003
eurosat,71,71,0.008888888888888889,0.56,0.44,0.66,0.10252186074852944,0.814673770070076,0.10298701107501984,2.302406978607178,0.552196392371552,2.302341675758362,-0.12000000000000005,0.09999999999999998,0.22000000000000003
eurosat,72,72,0.009012345679012346,0.58,0.46,0.68,0.10259750798344612,0.8149991053342819,0.10308497071266175,2.302396659851074,0.5499697965115774,2.3023273277282716,-0.11999999999999994,0.10000000000000009,0.22000000000000003
eurosat,73,73,0.009135802469135803,0.58,0.46,0.68,0.10263151735067368,0.8153147011995315,0.10312399968504905,2.3023929023742675,0.5479989471763838,2.3023222064971924,-0.11999999999999994,0.10000000000000009,0.22000000000000003
eurosat,74,74,0.009259259259259259,0.58,0.46,0.68,0.10266147255897522,0.8153617304563522,0.10315884247422219,2.302393288612366,0.5478956913680304,2.302322416305542,-0.11999999999999994,0.10000000000000009,0.22000000000000003
eurosat,75,75,0.009382716049382716,0.6,0.48,0.68,0.10270016208291054,0.8082355457544327,0.10321104049682617,2.3023892784118654,0.5594085061282386,2.3023170900344847,-0.12,0.08000000000000007,0.20000000000000007
eurosat,76,76,0.009506172839506173,0.6,0.48,0.68,0.1027104176580906,0.8082125347852707,0.10322232633829116,2.302387447357178,0.5596107942424715,2.3023149251937864,-0.12,0.08000000000000007,0.20000000000000007
eurosat,77,77,0.00962962962962963,0.62,0.5,0.68,0.10273375034332276,0.8006365266442299,0.10325460523366928,2.302384572029114,0.5728313810192048,2.3023110675811767,-0.12,0.06000000000000005,0.18000000000000005
eurosat,78,78,0.009753086419753086,0.64,0.5,0.7,0.10276625916361809,0.8011039200425148,0.10329121887683869,2.30238272190094,0.5715696456097067,2.3023083877563475,-0.14,0.05999999999999994,0.19999999999999996
eurosat,79,79,0.009876543209876543,0.64,0.5,0.7,0.10281059935688973,0.8014679303765297,0.10334269642829895,2.3023764991760256,0.5696436699293553,2.302300100326538,-0.14,0.05999999999999994,0.19999999999999996
eurosat,80,80,0.01,0.64,0.48,0.7,0.10275744035840034,0.7891600468754768,0.1032803076505661,2.3023830890655517,0.6040479140542447,2.3023090839385985,-0.16000000000000003,0.05999999999999994,0.21999999999999997
eurosat,81,81,0.010123456790123457,0.66,0.5,0.72,0.10280807927250862,0.7954682233929634,0.10334094226360321,2.302377152442932,0.5995702176354826,2.30230103969574,-0.16000000000000003,0.05999999999999994,0.21999999999999997
eurosat,82,82,0.010246913580246913,0.68,0.52,0.72,0.10283219501376152,0.7947444251179695,0.10337588638067245,2.3023737049102784,0.6026128100417555,2.302296590805054,-0.16000000000000003,0.039999999999999925,0.19999999999999996
eurosat,83,83,0.01037037037037037,0.68,0.52,0.72,0.10286617532372475,0.7988744404911995,0.10341454550623894,2.3023693895339967,0.5869060957990587,2.3022908210754394,-0.16000000000000003,0.039999999999999925,0.19999999999999996
eurosat,84,84,0.010493827160493827,0.66,0.5,0.7,0.10282780289649963,0.7966339233517646,0.1033595448732376,2.30237268447876,0.5961800262145698,2.3022959995269776,-0.16000000000000003,0.039999999999999925,0.19999999999999996
eurosat,85,85,0.010617283950617284,0.66,0.48,0.7,0.10278591156005859,0.7830034026503563,0.10331057995557785,2.3023743200302125,0.6284993805550039,2.302298698425293,-0.18000000000000005,0.039999999999999925,0.21999999999999997
eurosat,86,86,0.01074074074074074,0.68,0.5,0.72,0.10287021696567536,0.7871219655871391,0.10341491222381592,2.302366547584534,0.6113841108046472,2.302288017272949,-0.18000000000000005,0.039999999999999925,0.21999999999999997
eurosat,87,87,0.010864197530864197,0.66,0.48,0.7,0.1028469257056713,0.782704459130764,0.10338863968849182,2.302368149757385,0.6232218712382018,2.3022903537750246,-0.18000000000000005,0.039999999999999925,0.21999999999999997
eurosat,88,88,0.010987654320987654,0.66,0.48,0.7,0.10283639580011368,0.7833428129553794,0.10338420853018761,2.3023676919937133,0.6193626826815307,2.302289400100708,-0.18000000000000005,0.039999999999999925,0.21999999999999997
eurosat,89,89,0.011111111111111112,0.66,0.46,0.7,0.10277531638741494,0.7748531624674797,0.10331265658140182,2.3023726654052736,0.6460720985010266,2.3022963285446165,-0.2,0.039999999999999925,0.23999999999999994
eurosat,90,90,0.011234567901234569,0.66,0.48,0.7,0.10279007583856582,0.782492872774601,0.103328807502985,2.302370743751526,0.634315617568791,2.3022939014434813,-0.18000000000000005,0.039999999999999925,0.21999999999999997
eurosat,91,91,0.011358024691358024,0.68,0.48,0.72,0.10280202999711037,0.7706075754761695,0.10335223436355591,2.302367525100708,0.6618601720407605,2.3022896814346314,-0.20000000000000007,0.039999999999999925,0.24
eurosat,92,92,0.011481481481481481,0.68,0.48,0.72,0.10281454548239707,0.7682736006379127,0.10336611971259117,2.302365436553955,0.6681535882130265,2.3022869396209718,-0.20000000000000007,0.039999999999999925,0.24
eurosat,93,93,0.011604938271604939,0.7,0.5,0.74,0.10283855244517326,0.7648525014519691,0.10340075001120567,2.3023601770401,0.6754878673329949,2.3022795486450196,-0.19999999999999996,0.040000000000000036,0.24
eurosat,94,94,0.011728395061728396,0.72,0.5,0.76,0.10285209715366364,0.7639991095662118,0.10342522606253624,2.3023580598831175,0.6790751180425286,2.3022769403457644,-0.21999999999999997,0.040000000000000036,0.26
eurosat,95,95,0.011851851851851851,0.72,0.48,0.76,0.1028605529665947,0.7570419922471047,0.10343456253409386,2.302355694770813,0.6885349795594812,2.302273917198181,-0.24,0.040000000000000036,0.28
eurosat,96,96,0.011975308641975308,0.7,0.46,0.74,0.10280411317944527,0.7432075217366219,0.10336447358131409,2.302362027168274,0.7203781688585877,2.302282619476318,-0.23999999999999994,0.040000000000000036,0.27999999999999997
eurosat,97,97,0.012098765432098766,0.7,0.48,0.74,0.10283246666193008,0.7447767296433448,0.10339575976133347,2.3023575067520143,0.7119638026133179,2.3022769260406495,-0.21999999999999997,0.040000000000000036,0.26
eurosat,98,98,0.012222222222222223,0.7,0.46,0.74,0.10278221994638442,0.7326930060982704,0.10333707645535468,2.3023627901077273,0.7418964560702443,2.3022842741012575,-0.23999999999999994,0.040000000000000036,0.27999999999999997
eurosat,99,99,0.012345679012345678,0.7,0.46,0.74,0.10278661787509918,0.7325712290406227,0.10334201708436012,2.3023625802993775,0.7426321677491069,2.3022840452194213,-0.23999999999999994,0.040000000000000036,0.27999999999999997
eurosat,100,100,0.012469135802469136,0.72,0.48,0.76,0.10283663973212243,0.7337223580479622,0.10340513899922371,2.302359037399292,0.7385229865834116,2.3022790241241453,-0.24,0.040000000000000036,0.28
eurosat,101,101,0.012592592592592593,0.74,0.5,0.78,0.10288350731134414,0.7378564921021461,0.10346620872616769,2.3023544120788575,0.7318385736271739,2.302272515296936,-0.24,0.040000000000000036,0.28
eurosat,102,102,0.01271604938271605,0.76,0.5,0.8,0.10283065512776375,0.7257278886437416,0.10341356441378594,2.302355842590332,0.7612221605703234,2.3022742652893067,-0.26,0.040000000000000036,0.30000000000000004
eurosat,103,103,0.012839506172839505,0.76,0.5,0.78,0.10287804037332535,0.7363862648606301,0.10346781983971595,2.30235267162323,0.7403084961697459,2.3022704458236696,-0.26,0.020000000000000018,0.28
eurosat,104,104,0.012962962962962963,0.76,0.5,0.78,0.10288481011986733,0.728863305747509,0.10347570091485978,2.302350172996521,0.7536604062840343,2.3022673654556276,-0.26,0.020000000000000018,0.28
eurosat,105,105,0.01308641975308642,0.76,0.52,0.78,0.102901271879673,0.7345122763514519,0.10349399760365487,2.3023478746414185,0.7477448944374919,2.30226432800293,-0.24,0.020000000000000018,0.26
eurosat,106,106,0.013209876543209877,0.76,0.54,0.78,0.1029297599196434,0.7406530490517617,0.10352672964334488,2.302344059944153,0.7359583071991801,2.3022593784332277,-0.21999999999999997,0.020000000000000018,0.24
eurosat,107,107,0.013333333333333334,0.76,0.56,0.78,0.10295195475220681,0.7398633524775505,0.10355266749858856,2.3023418521881105,0.7415366677567363,2.3022563886642455,-0.19999999999999996,0.020000000000000018,0.21999999999999997
eurosat,108,108,0.01345679012345679,0.76,0.56,0.78,0.10292179077863693,0.7296813479065896,0.10351702973246574,2.3023461580276487,0.7613824016973376,2.30226261138916,-0.19999999999999996,0.020000000000000018,0.21999999999999997
eurosat,109,109,0.013580246913580247,0.76,0.56,0.8,0.1028807945549488,0.7216519966721535,0.10346870318055153,2.3023516511917115,0.7797812653705478,2.3022702074050905,-0.19999999999999996,0.040000000000000036,0.24
eurosat,110,110,0.013703703703703704,0.76,0.56,0.8,0.10285330578684806,0.715423255264759,0.10343562677502632,2.302354907989502,0.7966787959262729,2.3022748708724974,-0.19999999999999996,0.040000000000000036,0.24
eurosat,111,111,0.013827160493827161,0.78,0.58,0.82,0.10294694855809211,0.7215322414040566,0.10354724824428559,2.3023459243774416,0.775899059586227,2.302262501716614,-0.20000000000000007,0.039999999999999925,0.24
eurosat,112,112,0.013950617283950617,0.8,0.58,0.84,0.10295873552560807,0.7095053431391716,0.10356774047017098,2.302342963218689,0.8028637919947506,2.302258543968201,-0.22000000000000008,0.039999999999999925,0.26
eurosat,113,113,0.014074074074074074,0.8,0.6,0.84,0.10300311967730522,0.7177654686570167,0.10361839905381202,2.302340292930603,0.7823468230292201,2.3022549390792846,-0.20000000000000007,0.039999999999999925,0.24
eurosat,114,114,0.014197530864197531,0.8,0.62,0.82,0.10304280385375023,0.7200626066327095,0.10366511136293412,2.302334704399109,0.7717529759928584,2.302247519493103,-0.18000000000000005,0.019999999999999907,0.19999999999999996
eurosat,115,115,0.014320987654320988,0.82,0.62,0.82,0.10303570345044136,0.7150005593895912,0.10366074129939079,2.302336950302124,0.7816704652830958,2.3022502088546752,-0.19999999999999996,0.0,0.19999999999999996
eurosat,116,116,0.014444444444444444,0.8,0.6,0.82,0.10297476217150688,0.7040130349993706,0.10358144566416741,2.302344641685486,0.8120121058449149,2.302260704040527,-0.20000000000000007,0.019999999999999907,0.21999999999999997
eurosat,117,117,0.014567901234567901,0.8,0.6,0.82,0.10296458333730697,0.7124134561419487,0.10358033031225204,2.3023442077636718,0.7959806581959128,2.3022602462768553,-0.20000000000000007,0.019999999999999907,0.21999999999999997
eurosat,118,118,0.014691358024691358,0.78,0.58,0.8,0.10292304411530495,0.7024419763684273,0.10352223113179207,2.302349786758423,0.8248070013150572,2.3022677803039553,-0.20000000000000007,0.020000000000000018,0.22000000000000008
eurosat,119,119,0.014814814814814815,0.78,0.58,0.8,0.10293172240257263,0.7014080038666726,0.10353221833705901,2.3023494338989257,0.8283898563310504,2.3022672605514525,-0.20000000000000007,0.020000000000000018,0.22000000000000008
